server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_12,21:28:30,21:29:00,47.17,49.65,
server_12,21:28:40,21:29:10,38.28,51.63,
server_12,21:28:50,21:29:20,32.23,46.92,
server_12,21:29:00,21:29:30,31.77,48.70,
server_12,21:29:10,21:29:40,36.31,42.16,
server_12,21:29:20,21:29:50,47.29,37.57,
server_12,21:29:30,21:30:00,56.05,40.80,
server_12,21:29:40,21:30:10,56.06,39.31,
server_12,21:29:50,21:30:20,51.45,51.95,
server_12,21:30:00,21:30:30,40.53,64.20,
server_12,21:30:10,21:30:40,52.37,78.16,
server_12,21:30:20,21:30:50,58.00,61.09,
server_12,21:30:30,21:31:00,61.69,60.06,
server_12,21:30:40,21:31:10,63.78,59.16,
server_12,21:30:50,21:31:20,65.21,74.49,
server_12,21:31:00,21:31:30,61.65,60.95,
server_12,21:31:10,21:31:40,56.30,58.50,
server_12,21:31:20,21:31:50,53.63,47.80,
server_12,21:31:30,21:32:00,58.45,59.14,
server_12,21:31:40,21:32:10,55.76,50.21,
server_12,21:31:50,21:32:20,43.94,60.33,
server_12,21:32:00,21:32:30,39.12,49.65,
server_12,21:32:10,21:32:40,31.14,49.17,
server_12,21:32:20,21:32:50,36.50,49.01,
server_12,21:32:30,21:33:00,43.83,52.50,
server_12,21:32:40,21:33:10,50.77,68.69,
server_12,21:32:50,21:33:20,63.67,51.49,
server_12,21:33:00,21:33:30,67.31,42.19,
server_12,21:33:10,21:33:40,68.31,35.22,
server_12,21:33:20,21:33:50,60.55,42.39,
server_12,21:33:30,21:34:00,47.49,56.06,
server_12,21:33:40,21:34:10,39.85,55.05,
server_12,21:33:50,21:34:20,49.12,64.70,
server_12,21:34:00,21:34:30,55.54,59.68,
server_12,21:34:10,21:34:40,64.38,54.89,
server_12,21:34:20,21:34:50,47.45,60.94,
server_12,21:34:30,21:35:00,56.98,54.68,
server_12,21:34:40,21:35:10,46.76,54.10,
server_12,21:34:50,21:35:20,36.56,57.99,
server_12,21:35:00,21:35:30,41.79,63.42,
server_12,21:35:10,21:35:40,53.18,55.72,
server_12,21:35:20,21:35:50,59.52,45.85,
server_12,21:35:30,21:36:00,47.27,51.97,
server_12,21:35:40,21:36:10,46.95,50.01,
server_12,21:35:50,21:36:20,57.27,35.32,
server_12,21:36:00,21:36:30,48.56,33.74,
server_12,21:36:10,21:36:40,46.26,42.21,
server_12,21:36:20,21:36:50,57.75,64.79,
server_12,21:36:30,21:37:00,69.24,68.03,
server_12,21:36:40,21:37:10,80.95,58.16,CPU spike suspected
server_12,21:36:50,21:37:20,70.56,53.93,
server_12,21:37:00,21:37:30,69.51,42.06,
server_12,21:37:10,21:37:40,53.31,52.37,
server_12,21:37:20,21:37:50,46.87,41.16,
server_12,21:37:30,21:38:00,44.71,46.33,
server_12,21:37:40,21:38:10,47.26,43.30,
server_12,21:37:50,21:38:20,43.41,41.24,
server_12,21:38:00,21:38:30,50.70,51.25,
server_12,21:38:10,21:38:40,42.31,63.58,
server_12,21:38:20,21:38:50,45.24,67.54,
server_12,21:38:30,21:39:00,40.47,57.50,
server_12,21:38:40,21:39:10,46.51,60.72,
server_12,21:38:50,21:39:20,50.15,63.62,
server_12,21:39:00,21:39:30,42.46,62.50,
server_12,21:39:10,21:39:40,37.04,43.94,
server_12,21:39:20,21:39:50,33.42,48.97,
server_12,21:39:30,21:40:00,36.75,47.13,
server_12,21:39:40,21:40:10,44.16,52.28,
server_12,21:39:50,21:40:20,36.17,58.88,
server_12,21:40:00,21:40:30,25.23,64.09,
server_12,21:40:10,21:40:40,27.12,61.98,
server_12,21:40:20,21:40:50,38.79,56.37,
server_12,21:40:30,21:41:00,53.45,49.65,
server_12,21:40:40,21:41:10,66.70,68.01,
server_12,21:40:50,21:41:20,75.37,75.23,
server_12,21:41:00,21:41:30,70.53,69.62,
server_12,21:41:10,21:41:40,59.13,56.39,
server_12,21:41:20,21:41:50,60.60,33.78,
server_12,21:41:30,21:42:00,60.82,39.16,
server_12,21:41:40,21:42:10,57.16,40.59,
server_12,21:41:50,21:42:20,55.50,51.99,
server_12,21:42:00,21:42:30,61.54,60.20,
server_12,21:42:10,21:42:40,59.54,55.36,
server_12,21:42:20,21:42:50,52.91,45.15,
server_12,21:42:30,21:43:00,56.87,46.85,
server_12,21:42:40,21:43:10,65.03,46.99,
server_12,21:42:50,21:43:20,65.94,61.15,
server_12,21:43:00,21:43:30,62.97,48.60,
server_12,21:43:10,21:43:40,61.11,56.43,
server_12,21:43:20,21:43:50,51.82,45.24,
server_12,21:43:30,21:44:00,57.67,36.13,
server_12,21:43:40,21:44:10,43.60,34.91,
server_12,21:43:50,21:44:20,53.81,43.40,
server_12,21:44:00,21:44:30,50.06,66.57,
server_12,21:44:10,21:44:40,70.11,70.52,
server_12,21:44:20,21:44:50,67.90,67.93,
server_12,21:44:30,21:45:00,60.50,60.16,
server_12,21:44:40,21:45:10,48.05,63.52,
server_12,21:44:50,21:45:20,44.69,68.65,
server_12,21:45:00,21:45:30,45.42,70.17,
server_12,21:45:10,21:45:40,53.26,64.60,
server_12,21:45:20,21:45:50,60.95,52.49,
server_12,21:45:30,21:46:00,57.21,59.81,
server_12,21:45:40,21:46:10,56.01,46.29,
server_12,21:45:50,21:46:20,42.86,59.92,
server_12,21:46:00,21:46:30,53.19,53.63,
server_12,21:46:10,21:46:40,43.83,56.32,
server_12,21:46:20,21:46:50,44.87,42.19,
server_12,21:46:30,21:47:00,47.21,34.54,
server_12,21:46:40,21:47:10,57.51,34.60,
server_12,21:46:50,21:47:20,56.77,39.26,
server_12,21:47:00,21:47:30,47.00,41.82,
server_12,21:47:10,21:47:40,40.38,50.28,
server_12,21:47:20,21:47:50,47.25,51.42,
server_12,21:47:30,21:48:00,50.27,52.75,
server_12,21:47:40,21:48:10,48.02,43.38,
server_12,21:47:50,21:48:20,50.88,46.72,
server_12,21:48:00,21:48:30,44.66,40.61,
server_12,21:48:10,21:48:40,43.52,52.79,
server_12,21:48:20,21:48:50,41.60,51.14,
server_12,21:48:30,21:49:00,52.22,58.97,
server_12,21:48:40,21:49:10,54.96,48.77,
server_12,21:48:50,21:49:20,47.64,42.06,
server_12,21:49:00,21:49:30,36.13,48.83,
server_12,21:49:10,21:49:40,36.45,50.24,
server_12,21:49:20,21:49:50,47.49,59.10,
server_12,21:49:30,21:50:00,47.00,47.75,
server_12,21:49:40,21:50:10,49.60,52.65,
server_12,21:49:50,21:50:20,42.82,41.76,
server_12,21:50:00,21:50:30,44.77,46.50,
server_12,21:50:10,21:50:40,42.54,45.04,
server_12,21:50:20,21:50:50,36.60,55.39,
server_12,21:50:30,21:51:00,36.03,64.78,
server_12,21:50:40,21:51:10,40.43,66.72,
server_12,21:50:50,21:51:20,51.03,64.68,
server_12,21:51:00,21:51:30,59.10,46.73,
server_12,21:51:10,21:51:40,58.22,45.72,
server_12,21:51:20,21:51:50,67.07,51.61,
server_12,21:51:30,21:52:00,57.59,68.95,
server_12,21:51:40,21:52:10,61.01,65.51,
server_12,21:51:50,21:52:20,49.55,61.76,
server_12,21:52:00,21:52:30,62.71,42.96,
server_12,21:52:10,21:52:40,72.63,57.20,
server_12,21:52:20,21:52:50,62.25,58.93,
server_12,21:52:30,21:53:00,49.52,60.20,
server_12,21:52:40,21:53:10,49.43,44.98,
server_12,21:52:50,21:53:20,60.50,43.06,
server_12,21:53:00,21:53:30,63.74,50.30,
server_12,21:53:10,21:53:40,56.18,51.61,
server_12,21:53:20,21:53:50,57.96,50.26,
server_12,21:53:30,21:54:00,70.20,63.55,
server_12,21:53:40,21:54:10,59.15,71.29,
server_12,21:53:50,21:54:20,59.58,83.37,Memory saturation suspected
server_12,21:54:00,21:54:30,48.70,82.51,Memory saturation suspected
server_12,21:54:10,21:54:40,51.24,73.27,
server_12,21:54:20,21:54:50,41.76,56.66,
server_12,21:54:30,21:55:00,47.75,48.66,
server_12,21:54:40,21:55:10,43.93,55.12,
server_12,21:54:50,21:55:20,54.57,57.87,
server_12,21:55:00,21:55:30,45.62,50.56,
server_12,21:55:10,21:55:40,53.81,49.43,
server_12,21:55:20,21:55:50,46.32,49.39,
server_12,21:55:30,21:56:00,44.77,60.14,
server_12,21:55:40,21:56:10,44.33,67.68,
server_12,21:55:50,21:56:20,52.76,64.15,
server_12,21:56:00,21:56:30,62.47,49.68,
server_12,21:56:10,21:56:40,52.25,48.76,
server_12,21:56:20,21:56:50,45.26,57.91,
server_12,21:56:30,21:57:00,40.07,62.01,
server_12,21:56:40,21:57:10,50.15,54.77,
server_12,21:56:50,21:57:20,47.42,47.70,
server_12,21:57:00,21:57:30,45.70,50.97,
server_12,21:57:10,21:57:40,45.94,39.93,
server_12,21:57:20,21:57:50,46.77,39.54,
server_12,21:57:30,21:58:00,55.25,44.40,
server_12,21:57:40,21:58:10,50.06,52.55,
server_12,21:57:50,21:58:20,48.01,62.00,
server_12,21:58:00,21:58:30,47.64,51.86,
server_12,21:58:10,21:58:40,53.60,49.47,
server_12,21:58:20,21:58:50,64.61,46.39,
server_12,21:58:30,21:59:00,67.81,54.50,
server_12,21:58:40,21:59:10,56.71,50.45,
server_12,21:58:50,21:59:20,66.07,60.92,
server_12,21:59:00,21:59:30,50.84,68.98,
server_12,21:59:10,21:59:40,59.54,88.92,Memory saturation suspected
server_12,21:59:20,21:59:50,48.22,81.21,Memory saturation suspected
server_12,21:59:30,22:00:00,67.40,73.10,
server_12,21:59:40,22:00:10,69.57,49.15,
server_12,21:59:50,22:00:20,61.47,41.21,
server_12,22:00:00,22:00:30,56.98,35.56,
server_12,22:00:10,22:00:40,58.64,47.32,
server_12,22:00:20,22:00:50,62.12,42.24,
server_12,22:00:30,22:01:00,55.04,49.07,
server_12,22:00:40,22:01:10,56.22,44.56,
server_12,22:00:50,22:01:20,52.72,47.41,
server_12,22:01:00,22:01:30,57.21,39.98,
server_12,22:01:10,22:01:40,52.29,44.94,
server_12,22:01:20,22:01:50,57.30,51.82,
server_12,22:01:30,22:02:00,60.91,63.87,
server_12,22:01:40,22:02:10,52.94,69.89,
server_12,22:01:50,22:02:20,43.63,72.62,
server_12,22:02:00,22:02:30,38.99,69.75,
server_12,22:02:10,22:02:40,40.75,56.06,
server_12,22:02:20,22:02:50,59.15,47.37,
server_12,22:02:30,22:03:00,58.18,41.52,
server_12,22:02:40,22:03:10,63.26,62.06,
server_12,22:02:50,22:03:20,53.28,64.26,
server_12,22:03:00,22:03:30,63.47,65.87,
server_12,22:03:10,22:03:40,73.81,54.40,
server_12,22:03:20,22:03:50,74.39,52.28,
server_12,22:03:30,22:04:00,58.60,56.43,
server_12,22:03:40,22:04:10,49.18,52.37,
server_12,22:03:50,22:04:20,43.53,66.72,
server_12,22:04:00,22:04:30,58.40,61.17,
server_12,22:04:10,22:04:40,66.37,73.26,
server_12,22:04:20,22:04:50,69.35,56.90,
server_12,22:04:30,22:05:00,64.99,68.40,
server_12,22:04:40,22:05:10,60.85,67.09,
server_12,22:04:50,22:05:20,66.08,69.60,
server_12,22:05:00,22:05:30,66.17,67.71,
server_12,22:05:10,22:05:40,70.14,63.60,
server_12,22:05:20,22:05:50,63.16,67.59,
server_12,22:05:30,22:06:00,51.11,55.17,
server_12,22:05:40,22:06:10,39.74,47.16,
server_12,22:05:50,22:06:20,37.35,37.84,
server_12,22:06:00,22:06:30,31.94,33.42,
server_12,22:06:10,22:06:40,31.19,32.60,
server_12,22:06:20,22:06:50,45.23,48.11,
server_12,22:06:30,22:07:00,67.40,56.45,
server_12,22:06:40,22:07:10,68.78,68.64,
server_12,22:06:50,22:07:20,52.81,52.10,
server_12,22:07:00,22:07:30,35.62,45.58,
server_12,22:07:10,22:07:40,32.79,44.17,
server_12,22:07:20,22:07:50,40.73,55.07,
server_12,22:07:30,22:08:00,41.60,56.94,
server_12,22:07:40,22:08:10,42.36,57.23,
server_12,22:07:50,22:08:20,49.19,49.50,
server_12,22:08:00,22:08:30,52.03,53.07,
server_12,22:08:10,22:08:40,63.03,39.65,
server_12,22:08:20,22:08:50,55.31,40.51,
server_12,22:08:30,22:09:00,58.96,45.44,
server_12,22:08:40,22:09:10,57.71,53.85,
server_12,22:08:50,22:09:20,63.65,61.65,
server_12,22:09:00,22:09:30,70.49,57.80,
server_12,22:09:10,22:09:40,56.52,57.90,
server_12,22:09:20,22:09:50,61.76,50.26,
server_12,22:09:30,22:10:00,49.61,47.89,
server_12,22:09:40,22:10:10,71.69,60.33,
server_12,22:09:50,22:10:20,52.14,68.56,
server_12,22:10:00,22:10:30,59.06,70.93,
server_12,22:10:10,22:10:40,40.10,51.55,
server_12,22:10:20,22:10:50,51.21,48.07,
server_12,22:10:30,22:11:00,44.96,46.19,
server_12,22:10:40,22:11:10,52.99,57.14,
server_12,22:10:50,22:11:20,54.13,50.06,
server_12,22:11:00,22:11:30,51.12,47.91,
server_12,22:11:10,22:11:40,49.14,42.63,
server_12,22:11:20,22:11:50,55.88,59.39,
server_12,22:11:30,22:12:00,54.70,71.09,
server_12,22:11:40,22:12:10,60.91,63.29,
server_12,22:11:50,22:12:20,44.25,44.22,
server_12,22:12:00,22:12:30,52.86,32.85,
server_12,22:12:10,22:12:40,51.66,42.31,
server_12,22:12:20,22:12:50,67.81,45.21,
server_12,22:12:30,22:13:00,64.48,51.73,
server_12,22:12:40,22:13:10,65.52,41.32,
server_12,22:12:50,22:13:20,58.60,49.56,
server_12,22:13:00,22:13:30,55.52,44.64,
server_12,22:13:10,22:13:40,51.90,53.08,
server_12,22:13:20,22:13:50,53.37,63.90,
server_12,22:13:30,22:14:00,53.38,67.00,
server_12,22:13:40,22:14:10,47.21,62.21,
server_12,22:13:50,22:14:20,53.15,55.67,
server_12,22:14:00,22:14:30,55.92,53.87,
server_12,22:14:10,22:14:40,52.31,52.29,
server_12,22:14:20,22:14:50,36.54,41.06,
server_12,22:14:30,22:15:00,49.67,43.45,
server_12,22:14:40,22:15:10,52.17,57.32,
server_12,22:14:50,22:15:20,55.79,65.35,
server_12,22:15:00,22:15:30,40.01,62.26,
server_12,22:15:10,22:15:40,39.77,57.67,
server_12,22:15:20,22:15:50,45.38,49.46,
server_12,22:15:30,22:16:00,48.99,44.65,
server_12,22:15:40,22:16:10,57.49,44.54,
server_12,22:15:50,22:16:20,51.83,48.61,
server_12,22:16:00,22:16:30,65.84,56.41,
server_12,22:16:10,22:16:40,74.05,49.90,
server_12,22:16:20,22:16:50,76.14,44.02,
server_12,22:16:30,22:17:00,66.24,35.28,
server_12,22:16:40,22:17:10,68.05,50.02,
server_12,22:16:50,22:17:20,62.12,62.83,
server_12,22:17:00,22:17:30,64.15,69.25,
server_12,22:17:10,22:17:40,52.14,52.11,
server_12,22:17:20,22:17:50,57.86,52.50,
server_12,22:17:30,22:18:00,50.34,56.07,
server_12,22:17:40,22:18:10,48.16,60.10,
server_12,22:17:50,22:18:20,55.17,59.33,
server_12,22:18:00,22:18:30,50.26,50.46,
server_12,22:18:10,22:18:40,64.04,40.49,
server_12,22:18:20,22:18:50,56.29,36.95,
server_12,22:18:30,22:19:00,60.41,43.27,
server_12,22:18:40,22:19:10,42.50,49.39,
server_12,22:18:50,22:19:20,49.39,48.74,
server_12,22:19:00,22:19:30,48.01,44.81,
server_12,22:19:10,22:19:40,62.44,56.61,
server_12,22:19:20,22:19:50,56.73,54.29,
server_12,22:19:30,22:20:00,55.94,66.60,
server_12,22:19:40,22:20:10,51.18,58.44,
server_12,22:19:50,22:20:20,43.83,52.99,
server_12,22:20:00,22:20:30,45.51,39.03,
server_12,22:20:10,22:20:40,36.00,41.47,
server_12,22:20:20,22:20:50,44.96,52.39,
server_12,22:20:30,22:21:00,54.49,51.47,
server_12,22:20:40,22:21:10,61.87,38.23,
server_12,22:20:50,22:21:20,63.61,31.28,
server_12,22:21:00,22:21:30,53.73,38.30,
server_12,22:21:10,22:21:40,60.33,43.81,
server_12,22:21:20,22:21:50,64.22,37.17,
server_12,22:21:30,22:22:00,70.65,22.94,
server_12,22:21:40,22:22:10,67.08,37.47,
server_12,22:21:50,22:22:20,70.35,56.66,
server_12,22:22:00,22:22:30,69.17,71.57,
server_12,22:22:10,22:22:40,67.83,57.23,
server_12,22:22:20,22:22:50,53.24,46.27,
server_12,22:22:30,22:23:00,51.62,41.06,
server_12,22:22:40,22:23:10,46.57,47.87,
server_12,22:22:50,22:23:20,55.92,55.61,
server_12,22:23:00,22:23:30,59.99,54.40,
server_12,22:23:10,22:23:40,69.65,47.40,
server_12,22:23:20,22:23:50,66.32,42.18,
server_12,22:23:30,22:24:00,55.88,42.13,
server_12,22:23:40,22:24:10,54.27,57.57,
server_12,22:23:50,22:24:20,50.39,51.44,
server_12,22:24:00,22:24:30,66.11,53.38,
server_12,22:24:10,22:24:40,54.60,41.72,
server_12,22:24:20,22:24:50,49.79,50.64,
server_12,22:24:30,22:25:00,45.58,47.69,
server_12,22:24:40,22:25:10,41.63,47.58,
server_12,22:24:50,22:25:20,44.44,41.80,
server_12,22:25:00,22:25:30,39.81,60.26,
server_12,22:25:10,22:25:40,37.77,66.83,
server_12,22:25:20,22:25:50,46.59,73.33,
server_12,22:25:30,22:26:00,35.36,74.37,
server_12,22:25:40,22:26:10,58.31,60.59,
server_12,22:25:50,22:26:20,64.17,65.64,
server_12,22:26:00,22:26:30,69.56,43.68,
server_12,22:26:10,22:26:40,62.16,45.15,
server_12,22:26:20,22:26:50,60.74,41.53,
server_12,22:26:30,22:27:00,65.34,48.69,
server_12,22:26:40,22:27:10,75.14,55.39,
server_12,22:26:50,22:27:20,67.97,47.93,
server_12,22:27:00,22:27:30,74.54,43.28,
server_12,22:27:10,22:27:40,49.22,49.48,
server_12,22:27:20,22:27:50,41.74,46.20,
server_12,22:27:30,22:28:00,33.50,64.46,
server_12,22:27:40,22:28:10,44.31,54.49,
server_12,22:27:50,22:28:20,53.56,59.88,
server_12,22:28:00,22:28:30,49.60,45.59,
server_12,22:28:10,22:28:40,44.97,64.11,
server_12,22:28:20,22:28:50,44.65,61.49,
server_12,22:28:30,22:29:00,57.85,55.53,
server_12,22:28:40,22:29:10,63.34,43.48,
server_12,22:28:50,22:29:20,60.58,38.97,
server_12,22:29:00,22:29:30,54.03,43.83,
server_12,22:29:10,22:29:40,61.33,54.58,
server_12,22:29:20,22:29:50,58.08,57.33,
server_12,22:29:30,22:30:00,51.41,66.96,
server_12,22:29:40,22:30:10,34.70,51.19,
server_12,22:29:50,22:30:20,36.69,53.84,
server_12,22:30:00,22:30:30,34.68,42.38,
server_12,22:30:10,22:30:40,41.06,48.92,
server_12,22:30:20,22:30:50,43.96,50.48,
server_12,22:30:30,22:31:00,64.19,53.57,
server_12,22:30:40,22:31:10,70.46,47.45,
server_12,22:30:50,22:31:20,76.27,54.41,
server_12,22:31:00,22:31:30,69.14,63.17,
server_12,22:31:10,22:31:40,61.50,66.49,
server_12,22:31:20,22:31:50,54.15,66.25,
server_12,22:31:30,22:32:00,52.02,62.83,
server_12,22:31:40,22:32:10,50.01,72.09,
server_12,22:31:50,22:32:20,45.33,57.30,
server_12,22:32:00,22:32:30,34.18,45.43,
server_12,22:32:10,22:32:40,43.17,36.49,
server_12,22:32:20,22:32:50,50.55,34.14,
server_12,22:32:30,22:33:00,61.55,51.56,
server_12,22:32:40,22:33:10,66.17,43.25,
server_12,22:32:50,22:33:20,71.66,58.94,
server_12,22:33:00,22:33:30,67.11,54.51,
server_12,22:33:10,22:33:40,52.52,73.99,
server_12,22:33:20,22:33:50,37.98,75.06,
server_12,22:33:30,22:34:00,30.05,74.05,
server_12,22:33:40,22:34:10,38.23,50.94,
server_12,22:33:50,22:34:20,47.09,44.87,
server_12,22:34:00,22:34:30,58.92,42.78,
server_12,22:34:10,22:34:40,55.12,52.38,
server_12,22:34:20,22:34:50,46.43,48.79,
server_12,22:34:30,22:35:00,52.25,54.38,
server_12,22:34:40,22:35:10,51.02,51.70,
server_12,22:34:50,22:35:20,62.27,58.95,
server_12,22:35:00,22:35:30,50.87,50.41,
server_12,22:35:10,22:35:40,49.15,53.37,
server_12,22:35:20,22:35:50,37.90,53.88,
server_12,22:35:30,22:36:00,42.22,54.72,
server_12,22:35:40,22:36:10,45.09,55.87,
server_12,22:35:50,22:36:20,61.85,61.51,
server_12,22:36:00,22:36:30,53.10,71.43,
server_12,22:36:10,22:36:40,57.70,77.02,
server_12,22:36:20,22:36:50,46.52,65.90,
server_12,22:36:30,22:37:00,44.65,60.24,
server_12,22:36:40,22:37:10,50.01,58.51,
server_12,22:36:50,22:37:20,57.44,55.80,
server_12,22:37:00,22:37:30,71.67,44.50,
server_12,22:37:10,22:37:40,61.26,38.05,
server_12,22:37:20,22:37:50,52.92,40.16,
server_12,22:37:30,22:38:00,47.53,48.30,
server_12,22:37:40,22:38:10,40.67,57.25,
server_12,22:37:50,22:38:20,42.89,60.76,
server_12,22:38:00,22:38:30,40.50,65.28,
server_12,22:38:10,22:38:40,41.71,49.77,
server_12,22:38:20,22:38:50,36.24,48.72,
server_12,22:38:30,22:39:00,37.46,42.91,
server_12,22:38:40,22:39:10,42.65,65.46,
server_12,22:38:50,22:39:20,46.98,65.27,
server_12,22:39:00,22:39:30,46.45,64.14,
server_12,22:39:10,22:39:40,46.70,51.47,
server_12,22:39:20,22:39:50,43.58,58.27,
server_12,22:39:30,22:40:00,50.39,59.63,
server_12,22:39:40,22:40:10,51.76,60.21,
server_12,22:39:50,22:40:20,46.69,56.32,
server_12,22:40:00,22:40:30,55.92,46.31,
server_12,22:40:10,22:40:40,58.76,45.61,
server_12,22:40:20,22:40:50,65.00,47.35,
server_12,22:40:30,22:41:00,65.17,70.51,
server_12,22:40:40,22:41:10,63.83,72.68,
server_12,22:40:50,22:41:20,62.15,59.25,
server_12,22:41:00,22:41:30,46.22,42.19,
server_12,22:41:10,22:41:40,43.73,36.11,
server_12,22:41:20,22:41:50,50.58,45.66,
server_12,22:41:30,22:42:00,56.20,53.94,
server_12,22:41:40,22:42:10,54.71,65.70,
server_12,22:41:50,22:42:20,53.53,59.81,
server_12,22:42:00,22:42:30,56.38,61.79,
server_12,22:42:10,22:42:40,66.19,59.60,
server_12,22:42:20,22:42:50,61.19,59.06,
server_12,22:42:30,22:43:00,56.63,50.24,
server_12,22:42:40,22:43:10,55.04,49.15,
server_12,22:42:50,22:43:20,67.88,63.53,
server_12,22:43:00,22:43:30,70.38,74.08,
server_12,22:43:10,22:43:40,68.46,71.42,
server_12,22:43:20,22:43:50,67.82,56.26,
server_12,22:43:30,22:44:00,65.28,48.34,
server_12,22:43:40,22:44:10,55.02,54.91,
server_12,22:43:50,22:44:20,39.75,69.54,
server_12,22:44:00,22:44:30,41.93,76.57,
server_12,22:44:10,22:44:40,51.63,66.51,
server_12,22:44:20,22:44:50,57.47,67.56,
server_12,22:44:30,22:45:00,45.05,69.82,
server_12,22:44:40,22:45:10,45.31,77.35,
server_12,22:44:50,22:45:20,42.50,61.61,
server_12,22:45:00,22:45:30,47.92,45.06,
server_12,22:45:10,22:45:40,51.58,34.96,
server_12,22:45:20,22:45:50,59.02,41.45,
server_12,22:45:30,22:46:00,49.27,62.65,
server_12,22:45:40,22:46:10,44.25,67.15,
server_12,22:45:50,22:46:20,46.68,56.57,
server_12,22:46:00,22:46:30,53.24,41.43,
server_12,22:46:10,22:46:40,46.07,33.99,
server_12,22:46:20,22:46:50,39.04,44.19,
server_12,22:46:30,22:47:00,48.05,49.67,
server_12,22:46:40,22:47:10,66.90,54.03,
server_12,22:46:50,22:47:20,73.63,55.66,
server_12,22:47:00,22:47:30,82.58,45.33,CPU spike suspected
server_12,22:47:10,22:47:40,68.04,62.11,
server_12,22:47:20,22:47:50,64.55,54.09,
server_12,22:47:30,22:48:00,56.82,61.06,
server_12,22:47:40,22:48:10,51.85,43.55,
server_12,22:47:50,22:48:20,51.13,49.40,
server_12,22:48:00,22:48:30,41.53,43.63,
server_12,22:48:10,22:48:40,53.58,41.90,
server_12,22:48:20,22:48:50,57.58,48.15,
server_12,22:48:30,22:49:00,64.63,54.64,
server_12,22:48:40,22:49:10,58.54,70.09,
server_12,22:48:50,22:49:20,57.51,62.10,
server_12,22:49:00,22:49:30,45.49,71.85,
server_12,22:49:10,22:49:40,38.47,56.69,
server_12,22:49:20,22:49:50,25.80,52.39,
server_12,22:49:30,22:50:00,31.20,37.16,
server_12,22:49:40,22:50:10,42.06,42.31,
server_12,22:49:50,22:50:20,46.45,55.08,
server_12,22:50:00,22:50:30,49.10,57.64,
server_12,22:50:10,22:50:40,53.88,72.58,
server_12,22:50:20,22:50:50,61.36,65.00,
server_12,22:50:30,22:51:00,70.07,75.19,
server_12,22:50:40,22:51:10,58.23,63.12,
server_12,22:50:50,22:51:20,48.02,73.50,
server_12,22:51:00,22:51:30,29.82,68.00,
server_12,22:51:10,22:51:40,39.95,64.56,
server_12,22:51:20,22:51:50,48.09,52.40,
server_12,22:51:30,22:52:00,52.92,56.72,
server_12,22:51:40,22:52:10,44.02,60.44,
server_12,22:51:50,22:52:20,31.93,74.99,
server_13,20:52:00,20:52:30,65.20,59.86,
server_13,20:52:10,20:52:40,80.67,64.71,CPU spike suspected
server_13,20:52:20,20:52:50,71.29,57.35,
server_13,20:52:30,20:53:00,66.59,39.68,
server_13,20:52:40,20:53:10,67.01,50.20,
server_13,20:52:50,20:53:20,64.30,48.86,
server_13,20:53:00,20:53:30,60.75,61.91,
server_13,20:53:10,20:53:40,50.65,54.51,
server_13,20:53:20,20:53:50,42.52,67.44,
server_13,20:53:30,20:54:00,33.45,58.96,
server_13,20:53:40,20:54:10,39.11,52.88,
server_13,20:53:50,20:54:20,50.56,39.44,
server_13,20:54:00,20:54:30,55.73,57.47,
server_13,20:54:10,20:54:40,55.69,70.21,
server_13,20:54:20,20:54:50,54.69,71.18,
server_13,20:54:30,20:55:00,52.16,52.24,
server_13,20:54:40,20:55:10,35.50,55.49,
server_13,20:54:50,20:55:20,32.25,55.60,
server_13,20:55:00,20:55:30,34.92,61.61,
server_13,20:55:10,20:55:40,48.67,51.17,
server_13,20:55:20,20:55:50,58.93,46.22,
server_13,20:55:30,20:56:00,74.96,47.93,
server_13,20:55:40,20:56:10,73.47,48.76,
server_13,20:55:50,20:56:20,76.06,51.01,
server_13,20:56:00,20:56:30,71.61,54.60,
server_13,20:56:10,20:56:40,63.75,43.93,
server_13,20:56:20,20:56:50,46.83,39.50,
server_13,20:56:30,20:57:00,33.18,33.39,
server_13,20:56:40,20:57:10,39.01,54.16,
server_13,20:56:50,20:57:20,34.54,67.95,
server_13,20:57:00,20:57:30,29.61,64.19,
server_13,20:57:10,20:57:40,32.42,54.14,
server_13,20:57:20,20:57:50,46.13,47.78,
